iteracja,id_czastki,x,y,fitness
146,7,6.8294,1.2390,26.4000
146,8,6.6854,1.2670,26.4000
146,9,6.7761,1.1243,26.4000
146,10,6.6335,1.2132,26.4000
146,11,6.7195,1.2163,26.4000
146,12,6.5212,1.2112,26.4000
146,13,6.7422,1.5456,26.4000
146,14,6.3795,1.2064,26.4000
146,15,6.5521,1.3540,26.4000
146,16,6.7518,1.1072,26.4000
146,17,6.6877,1.2178,26.4000
146,18,6.3906,1.6369,26.4000
146,19,6.4380,1.2014,26.4000
147,0,6.6674,1.2621,26.4000
147,1,6.3630,1.1265,26.4000
147,2,6.5194,1.2743,26.4000
147,3,6.9344,1.2077,26.4000
147,4,6.4648,1.1982,26.4000
147,5,6.7274,1.2330,26.4000
147,6,6.7481,1.2828,26.4000
147,7,6.8021,1.1006,26.4000
147,8,6.6384,1.2671,26.4000
147,9,6.8133,1.0881,26.4000
147,10,6.6638,1.2042,26.4000
147,11,6.7434,1.2229,26.4000
147,12,6.6029,1.1881,26.4000
147,13,6.7438,1.3028,26.4000
147,14,6.4333,1.1985,26.4000
147,15,6.5041,1.4146,26.4000
147,16,6.7922,1.0089,26.4000
147,17,6.7043,1.2264,26.4000
147,18,6.4518,1.3938,26.4000
147,19,6.5870,1.2080,26.4000
148,0,6.8080,1.2680,26.4000
148,1,6.2873,1.1828,26.4000
148,2,6.4166,1.2478,26.4000
148,3,6.9645,1.1870,26.4000
148,4,6.2390,1.2037,26.4000
148,5,6.7274,1.2330,26.4000
148,6,6.7443,1.2473,26.4000
148,7,6.7649,1.1231,26.4000
148,8,6.5807,1.2390,26.4000
148,9,6.8575,1.0716,26.4000
148,10,6.6429,1.2121,26.4000
148,11,6.7473,1.2140,26.4000
148,12,6.7071,1.2004,26.4000
148,13,6.7438,1.2773,26.4000
148,14,6.5651,1.1314,26.4000
148,15,6.5959,1.4484,26.4000
148,16,6.8280,1.1221,26.4000
148,17,6.6929,1.2164,26.4000
148,18,6.6161,1.3740,26.4000
148,19,6.6462,1.2205,26.4000
149,0,6.6394,1.2538,26.4000
149,1,6.6185,1.2315,26.4000
149,2,6.4258,1.2361,26.4000
149,3,6.8773,1.1874,26.4000
149,4,6.3605,1.2119,26.4000
149,5,6.7274,1.2330,26.4000
149,6,6.7489,1.2255,26.4000
149,7,6.7950,1.2206,26.4000
149,8,6.6223,1.2520,26.4000
149,9,6.8421,1.1057,26.4000
149,10,6.6571,1.2152,26.4000
149,11,6.8363,1.2145,26.4000
149,12,6.7233,1.2233,26.4000
149,13,6.7393,1.3340,26.4000
149,14,6.5199,1.0362,26.4000
149,15,6.4677,1.3556,26.4000
149,16,6.8575,1.1948,26.4000
149,17,6.6983,1.2099,26.4000
149,18,6.3782,1.4236,26.4000
149,19,6.5164,1.2137,26.4000
150,0,6.5804,1.2513,26.4000
150,1,6.5449,1.1512,26.4000
150,2,6.4848,1.2696,26.4000
150,3,6.7360,1.1737,26.4000
150,4,6.4913,1.2225,26.4000
150,5,6.7274,1.2330,26.4000
150,6,6.7632,1.2727,26.4000
150,7,6.8303,1.1503,26.4000
150,8,6.6040,1.2921,26.4000
150,9,6.7926,1.1193,26.4000
150,10,6.5472,1.2122,26.4000
150,11,6.8585,1.2014,26.4000
150,12,6.5183,1.1791,26.4000
150,13,6.7306,1.3434,26.4000
150,14,6.6203,1.1740,26.4000
150,15,6.3780,1.4523,26.4000
150,16,6.8096,1.2191,26.4000
150,17,6.7147,1.2227,26.4000
150,18,6.3602,1.4185,26.4000
150,19,6.4612,1.2212,26.4000
151,0,6.1702,1.2516,26.4000
151,1,6.4727,1.0765,26.4000
151,2,6.4487,1.2806,26.4000
151,3,6.7855,1.2101,26.4000
151,4,6.5091,1.2224,26.4000
151,5,6.7274,1.2330,26.4000
151,6,6.8086,1.2834,26.4000
151,7,6.8625,1.0997,26.4000
151,8,6.6411,1.2591,26.4000
151,9,6.7849,1.1580,26.4000
151,10,6.5030,1.2130,26.4000
151,11,6.7424,1.1979,26.4000
151,12,6.5805,1.1935,26.4000
151,13,6.7473,1.5473,26.4000
151,14,6.4238,1.2480,26.4000
151,15,6.5277,1.4070,26.4000
151,16,6.7927,1.0804,26.4000
151,17,6.6979,1.2235,26.4000
151,18,6.4534,1.2865,26.4000
151,19,6.5743,1.2320,26.4000
152,0,6.3780,1.2594,26.4000
152,1,6.4472,1.0905,26.4000
152,2,6.6296,1.2763,26.4000
152,3,6.8765,1.2319,26.4000
152,4,6.0729,1.2223,26.4000
152,5,6.7274,1.2330,26.4000
152,6,6.8320,1.2664,26.4000
152,7,6.7526,1.0937,26.4000
152,8,6.6723,1.2528,26.4000
152,9,6.8385,1.1500,26.4000
152,10,6.5654,1.2272,26.4000
152,11,6.7171,1.2030,26.4000
152,12,6.6884,1.2034,26.4000
152,13,6.7441,1.6555,26.4000
152,14,6.4885,1.1350,26.4000
152,15,6.6861,1.3609,26.4000
152,16,6.8545,1.0508,26.4000
152,17,6.6424,1.2199,26.4000
152,18,6.6051,1.2774,26.4000
152,19,6.5832,1.2286,26.4000
153,0,6.5731,1.2506,26.4000
153,1,6.3654,1.1552,26.4000
153,2,6.4747,1.2752,26.4000
153,3,6.8220,1.1953,26.4000
153,4,6.0536,1.2099,26.4000
153,5,6.7274,1.2330,26.4000
153,6,6.8598,1.2666,26.4000
153,7,6.6968,1.1002,26.4000
153,8,6.6060,1.2771,26.4000
153,9,6.8582,1.1315,26.4000
153,10,6.6677,1.2365,26.4000
153,11,6.7705,1.2272,26.4000
153,12,6.5735,1.1996,26.4000
153,13,6.7413,1.5307,26.4000
153,14,6.3965,1.0915,26.4000
153,15,6.4624,1.4386,26.4000
153,16,6.8158,1.0475,26.4000
153,17,6.6439,1.2155,26.4000
153,18,6.4659,1.5743,26.4000
153,19,6.6149,1.2141,26.4000
154,0,6.7727,1.2516,26.4000
154,1,6.6602,1.1011,26.4000
154,2,6.3301,1.2450,26.4000
154,3,6.7813,1.1545,26.4000
154,4,6.3257,1.2058,26.4000
154,5,6.7274,1.2330,26.4000
154,6,6.7624,1.2706,26.4000
154,7,6.7581,1.1529,26.4000
154,8,6.5673,1.2896,26.4000
154,9,6.7604,1.0961,26.4000
154,10,6.6326,1.2262,26.4000
154,11,6.8442,1.2431,26.4000
154,12,6.5474,1.2042,26.4000
154,13,6.7359,1.3324,26.4000
154,14,6.4844,1.1064,26.4000
154,15,6.4557,1.4618,26.4000
154,16,6.7361,1.1468,26.4000
154,17,6.6948,1.2135,26.4000
154,18,6.2673,1.5759,26.4000
154,19,6.5653,1.2183,26.4000
155,0,6.5372,1.2509,26.4000
155,1,6.8319,1.1037,26.4000
155,2,6.5925,1.2323,26.4000
155,3,6.8999,1.2036,26.4000
155,4,6.1958,1.2213,26.4000
155,5,6.7274,1.2330,26.4000
155,6,6.7692,1.2520,26.4000
155,7,6.7863,1.1767,26.4000
155,8,6.6768,1.2970,26.4000
155,9,6.8072,1.1330,26.4000
155,10,6.5208,1.1925,26.4000
155,11,6.8559,1.2329,26.4000
155,12,6.6579,1.2306,26.4000
155,13,6.7334,1.2557,26.4000
155,14,6.4561,1.1633,26.4000
155,15,6.5266,1.4880,26.4000
155,16,6.7210,1.2252,26.4000
155,17,6.7303,1.2283,26.4000
155,18,6.2880,1.5204,26.4000
155,19,6.5499,1.2147,26.4000
156,0,6.3316,1.2569,26.4000
156,1,6.4921,1.1146,26.4000
156,2,6.7482,1.2307,26.4000
156,3,6.8716,1.2008,26.4000
156,4,6.2273,1.2247,26.4000
156,5,6.7274,1.2330,26.4000
156,6,6.8514,1.2627,26.4000
156,7,6.7914,1.1777,26.4000
156,8,6.6374,1.2676,26.4000
156,9,6.8330,1.1386,26.4000
156,10,6.6348,1.1923,26.4000
156,11,6.7726,1.1978,26.4000
156,12,6.5731,1.1949,26.4000
156,13,6.7402,1.3349,26.4000
156,14,6.4298,1.2133,26.4000
156,15,6.5567,1.4270,26.4000
156,16,6.8357,1.1217,26.4000
156,17,6.7141,1.2304,26.4000
156,18,6.4397,1.2861,26.4000
156,19,6.6582,1.2096,26.4000
157,0,6.1646,1.2601,26.4000
157,1,6.5131,1.0808,26.4000
157,2,6.7176,1.2391,26.4000
157,3,6.8941,1.2004,26.4000
157,4,6.6421,1.2019,26.4000
157,5,6.7274,1.2330,26.4000
157,6,6.8891,1.2439,26.4000
157,7,6.8208,1.1259,26.4000
157,8,6.5780,1.2543,26.4000
157,9,6.7794,1.1443,26.4000
157,10,6.5832,1.2142,26.4000
157,11,6.7797,1.1790,26.4000
157,12,6.6078,1.1886,26.4000
157,13,6.7330,1.5371,26.4000
157,14,6.6808,1.1335,26.4000
157,15,6.5478,1.4383,26.4000
157,16,6.9128,1.0699,26.4000
157,17,6.6920,1.2155,26.4000
157,18,6.4390,1.4332,26.4000
157,19,6.6092,1.2104,26.4000
158,0,6.1588,1.2623,26.4000
158,1,6.6416,1.0709,26.4000
158,2,6.4817,1.2382,26.4000
158,3,6.8326,1.2210,26.4000
158,4,6.2669,1.2010,26.4000
158,5,6.7274,1.2330,26.4000
158,6,6.8013,1.2388,26.4000
158,7,6.7769,1.1244,26.4000
158,8,6.5416,1.2655,26.4000
158,9,6.8138,1.1676,26.4000
158,10,6.4921,1.2344,26.4000
158,11,6.8017,1.2097,26.4000
158,12,6.6281,1.1720,26.4000
158,13,6.7419,1.4045,26.4000
158,14,6.6778,1.1127,26.4000
158,15,6.6791,1.2619,26.4000
158,16,6.8146,1.1356,26.4000
158,17,6.6858,1.2050,26.4000
158,18,6.3073,1.5627,26.4000
158,19,6.5273,1.2197,26.4000
159,0,6.1478,1.2602,26.4000
159,1,6.5160,1.0682,26.4000
159,2,6.4569,1.2741,26.4000
159,3,6.7685,1.2287,26.4000
159,4,6.3888,1.1986,26.4000
159,5,6.7274,1.2330,26.4000
159,6,6.7393,1.2495,26.4000
159,7,6.7368,1.1758,26.4000
159,8,6.5555,1.2631,26.4000
159,9,6.9196,1.1445,26.4000
159,10,6.4276,1.2317,26.4000
159,11,6.8220,1.2268,26.4000
159,12,6.6040,1.1702,26.4000
159,13,6.7486,1.5346,26.4000
159,14,6.2842,1.0383,26.4000
159,15,6.4685,1.4150,26.4000
159,16,6.7350,1.1387,26.4000
159,17,6.6499,1.2186,26.4000
159,18,6.5528,1.3942,26.4000
159,19,6.6102,1.1865,26.4000
160,0,6.2390,1.2476,26.4000
160,1,6.3594,1.1621,26.4000
160,2,6.4229,1.2831,26.4000
160,3,6.8475,1.2247,26.4000
160,4,6.5542,1.2094,26.4000
160,5,6.7274,1.2330,26.4000
160,6,6.7779,1.2687,26.4000
160,7,6.7411,1.2491,26.4000
160,8,6.6579,1.2654,26.4000
160,9,6.9173,1.1615,26.4000
160,10,6.5726,1.2058,26.4000
160,11,6.7655,1.2243,26.4000
160,12,6.6283,1.1889,26.4000
160,13,6.7344,1.5771,26.4000
160,14,6.0800,1.1426,26.4000
160,15,6.5161,1.5403,26.4000
160,16,6.7891,1.1749,26.4000
160,17,6.6976,1.2253,26.4000
160,18,6.6036,1.3984,26.4000
160,19,6.6820,1.1941,26.4000
161,0,6.3348,1.2550,26.4000
161,1,6.3741,1.1282,26.4000
161,2,6.5529,1.2463,26.4000
161,3,6.9319,1.1892,26.4000
161,4,6.4521,1.2104,26.4000
161,5,6.7274,1.2330,26.4000
161,6,6.8203,1.2681,26.4000
161,7,6.8265,1.2615,26.4000
161,8,6.6299,1.2571,26.4000
161,9,6.8764,1.1595,26.4000
161,10,6.6898,1.1961,26.4000
161,11,6.7085,1.2163,26.4000
161,12,6.5577,1.1873,26.4000
161,13,6.7297,1.3263,26.4000
161,14,6.3904,1.2277,26.4000
161,15,6.5804,1.3519,26.4000
161,16,6.8687,1.1350,26.4000
161,17,6.7172,1.2246,26.4000
161,18,6.6852,1.4475,26.4000
161,19,6.5484,1.1961,26.4000
162,0,6.4683,1.2661,26.4000
162,1,6.6388,1.0192,26.4000
162,2,6.5468,1.2215,26.4000
162,3,6.8758,1.1495,26.4000
162,4,6.2164,1.2188,26.4000
162,5,6.7274,1.2330,26.4000
162,6,6.8549,1.2667,26.4000
162,7,6.8027,1.0794,26.4000
162,8,6.6259,1.2373,26.4000
162,9,6.7251,1.1057,26.4000
162,10,6.7379,1.2214,26.4000
162,11,6.7840,1.1953,26.4000
162,12,6.6052,1.2214,26.4000
162,13,6.7387,1.3031,26.4000
162,14,6.6148,1.1230,26.4000
162,15,6.4636,1.2486,26.4000
162,16,6.8879,1.1381,26.4000
162,17,6.7298,1.2110,26.4000
162,18,6.3041,1.3722,26.4000
162,19,6.4525,1.1967,26.4000
163,0,6.5385,1.2684,26.4000
163,1,6.5432,0.9675,25.2000
163,2,6.5697,1.2443,26.4000
163,3,6.8513,1.1930,26.4000
163,4,6.1920,1.2323,26.4000
163,5,6.7274,1.2330,26.4000
163,6,6.8519,1.2666,26.4000
163,7,6.7452,1.1019,26.4000
163,8,6.5977,1.2905,26.4000
163,9,6.8387,1.1742,26.4000
163,10,6.6045,1.2100,26.4000
163,11,6.8243,1.2207,26.4000
163,12,6.5516,1.2015,26.4000
163,13,6.7360,1.4546,26.4000
163,14,6.4574,0.9983,25.2000
163,15,6.6043,1.5496,26.4000
163,16,6.7511,1.1084,26.4000
163,17,6.7089,1.2228,26.4000
163,18,6.1043,1.3340,26.4000
163,19,6.4167,1.2023,26.4000
164,0,6.6473,1.2611,26.4000
164,1,6.3545,1.1121,26.4000
164,2,6.4804,1.2928,26.4000
164,3,6.8158,1.2403,26.4000
164,4,6.3634,1.2060,26.4000
164,5,6.7274,1.2330,26.4000
164,6,6.8528,1.2593,26.4000
164,7,6.7178,1.1282,26.4000
164,8,6.5875,1.3080,26.4000
164,9,6.8944,1.1039,26.4000
164,10,6.4819,1.2121,26.4000
164,11,6.8351,1.2296,26.4000
164,12,6.4869,1.2022,26.4000
164,13,6.7278,1.6213,26.4000
164,14,6.3474,0.9712,25.2000
164,15,6.6513,1.6863,26.4000
164,16,6.8515,1.1143,26.4000
164,17,6.6850,1.2242,26.4000
164,18,6.4904,1.4610,26.4000
164,19,6.6269,1.2146,26.4000
165,0,6.2798,1.2429,26.4000
165,1,6.5362,1.1922,26.4000
165,2,6.5842,1.2739,26.4000
165,3,6.8330,1.1839,26.4000
165,4,6.3340,1.2076,26.4000
165,5,6.7274,1.2330,26.4000
165,6,6.7750,1.2556,26.4000
165,7,6.7940,1.1626,26.4000
165,8,6.5982,1.2806,26.4000
165,9,6.8983,1.0754,26.4000
165,10,6.6062,1.2268,26.4000
165,11,6.7527,1.2298,26.4000
165,12,6.4816,1.1917,26.4000
165,13,6.7363,1.5361,26.4000
165,14,6.5770,1.0590,26.4000
165,15,6.4262,1.6104,26.4000
165,16,6.8303,1.1436,26.4000
165,17,6.6757,1.2135,26.4000
165,18,6.9012,1.4467,26.4000
165,19,6.5709,1.2250,26.4000
166,0,6.1215,1.2448,26.4000
166,1,6.7385,1.1828,26.4000
166,2,6.4531,1.2432,26.4000
166,3,6.9574,1.1495,26.4000
166,4,6.5309,1.2133,26.4000
166,5,6.7274,1.2330,26.4000
166,6,6.7987,1.2424,26.4000
166,7,6.8587,1.1297,26.4000
166,8,6.6158,1.2240,26.4000
166,9,6.8427,1.0469,26.4000
166,10,6.5931,1.2122,26.4000
166,11,6.7367,1.2256,26.4000
166,12,6.5472,1.1697,26.4000
166,13,6.7428,1.4867,26.4000
166,14,6.3921,1.2615,26.4000
166,15,6.4870,1.4345,26.4000
166,16,6.8028,1.1641,26.4000
166,17,6.6681,1.2145,26.4000
166,18,6.6448,1.4452,26.4000
166,19,6.4187,1.2061,26.4000
167,0,6.1558,1.2430,26.4000
167,1,6.5954,1.1955,26.4000
167,2,6.3658,1.2425,26.4000
167,3,6.8894,1.2132,26.4000
167,4,6.2481,1.2209,26.4000
167,5,6.7274,1.2330,26.4000
167,6,6.8095,1.2569,26.4000
167,7,6.8903,1.1926,26.4000
167,8,6.6694,1.2634,26.4000
167,9,6.7743,1.2058,26.4000
167,10,6.5692,1.2046,26.4000
167,11,6.7726,1.2037,26.4000
167,12,6.5608,1.1790,26.4000
167,13,6.7417,1.5513,26.4000
167,14,6.4021,1.3073,26.4000
167,15,6.5733,1.3123,26.4000
167,16,6.7696,1.1786,26.4000
167,17,6.7020,1.2284,26.4000
167,18,6.3885,1.3770,26.4000
167,19,6.4239,1.2201,26.4000
168,0,6.1618,1.2503,26.4000
168,1,6.2468,1.1411,26.4000
168,2,6.4527,1.2703,26.4000
168,3,6.9054,1.2278,26.4000
168,4,6.4403,1.2141,26.4000
168,5,6.7274,1.2330,26.4000
168,6,6.8493,1.2837,26.4000
168,7,6.7539,1.2424,26.4000
168,8,6.6139,1.2569,26.4000
168,9,6.8255,1.2913,26.4000
168,10,6.5770,1.2209,26.4000
168,11,6.8270,1.1959,26.4000
168,12,6.5900,1.1900,26.4000
168,13,6.7439,1.4828,26.4000
168,14,6.3714,1.1211,26.4000
168,15,6.4786,1.3833,26.4000
168,16,6.7324,1.1277,26.4000
168,17,6.7355,1.2380,26.4000
168,18,6.3062,1.4440,26.4000
168,19,6.5723,1.2016,26.4000
169,0,6.5454,1.2503,26.4000
169,1,6.4199,1.1811,26.4000
169,2,6.4927,1.2716,26.4000
169,3,6.8497,1.1823,26.4000
169,4,6.6182,1.1958,26.4000
169,5,6.7274,1.2330,26.4000
169,6,6.7834,1.2701,26.4000
169,7,6.6904,1.1759,26.4000
169,8,6.6356,1.2720,26.4000
169,9,6.8194,1.1481,26.4000
169,10,6.5954,1.2288,26.4000
169,11,6.7847,1.2222,26.4000
169,12,6.6475,1.2170,26.4000
169,13,6.7492,1.2555,26.4000
169,14,6.3574,1.0017,26.4000
169,15,6.6355,1.3577,26.4000
169,16,6.8604,1.0730,26.4000
169,17,6.6620,1.2193,26.4000
169,18,6.6037,1.4773,26.4000
169,19,6.5684,1.1841,26.4000
170,0,6.3927,1.2562,26.4000
170,1,6.6932,1.1576,26.4000
170,2,6.6660,1.2738,26.4000
170,3,6.8041,1.1774,26.4000
170,4,6.8041,1.1862,26.4000
170,5,6.7274,1.2330,26.4000
170,6,6.7810,1.2653,26.4000
170,7,6.7795,1.1270,26.4000
170,8,6.5829,1.2661,26.4000
170,9,6.7737,1.0024,26.4000
170,10,6.6273,1.2212,26.4000
170,11,6.7482,1.2269,26.4000
170,12,6.6080,1.2297,26.4000
170,13,6.7407,1.1999,26.4000
170,14,6.2718,1.0711,26.4000
170,15,6.6991,1.3511,26.4000
170,16,6.8994,1.0410,26.4000
170,17,6.6480,1.2203,26.4000
170,18,6.5016,1.5531,26.4000
170,19,6.5610,1.2101,26.4000
171,0,6.4534,1.2676,26.4000
171,1,6.6705,1.1242,26.4000
171,2,6.4356,1.2819,26.4000
171,3,6.8291,1.2053,26.4000
171,4,6.7303,1.2307,26.4000
171,5,6.7274,1.2330,26.4000
171,6,6.8107,1.2445,26.4000
171,7,6.8920,1.0926,26.4000
171,8,6.6012,1.2684,26.4000
171,9,6.7845,1.0656,26.4000
171,10,6.6099,1.2008,26.4000
171,11,6.7892,1.2321,26.4000
171,12,6.6671,1.1932,26.4000
171,13,6.7295,1.3388,26.4000
171,14,6.2365,1.0957,26.4000
171,15,6.6806,1.4607,26.4000
171,16,6.9205,1.1402,26.4000
171,17,6.6678,1.2252,26.4000
171,18,6.3657,1.4414,26.4000
171,19,6.5235,1.2147,26.4000
172,0,6.2754,1.2515,26.4000
172,1,6.4508,1.1499,26.4000
172,2,6.2841,1.2685,26.4000
172,3,6.8897,1.1976,26.4000
172,4,6.3417,1.2412,26.4000
172,5,6.7274,1.2330,26.4000
172,6,6.8060,1.2408,26.4000
172,7,6.8573,1.1626,26.4000
172,8,6.6179,1.2729,26.4000
172,9,6.8520,1.1305,26.4000
172,10,6.4827,1.1992,26.4000
172,11,6.8045,1.2272,26.4000
172,12,6.5733,1.1899,26.4000
172,13,6.7448,1.4557,26.4000
172,14,6.4017,1.1427,26.4000
172,15,6.3809,1.5329,26.4000
172,16,6.8813,1.1576,26.4000
172,17,6.7073,1.2228,26.4000
172,18,6.3613,1.3521,26.4000
172,19,6.5817,1.2225,26.4000
173,0,6.2757,1.2382,26.4000
173,1,6.4590,1.0916,26.4000
173,2,6.6441,1.2637,26.4000
173,3,6.9426,1.2031,26.4000
173,4,6.1578,1.2252,26.4000
173,5,6.7274,1.2330,26.4000
173,6,6.8213,1.2443,26.4000
173,7,6.7741,1.1865,26.4000
173,8,6.6302,1.2651,26.4000
173,9,6.8929,1.2262,26.4000
173,10,6.5324,1.2164,26.4000
173,11,6.8000,1.2058,26.4000
173,12,6.4816,1.2230,26.4000
173,13,6.7522,1.4872,26.4000
173,14,6.7601,1.2233,26.4000
173,15,6.4828,1.4217,26.4000
173,16,6.8980,1.1937,26.4000
173,17,6.7174,1.2193,26.4000
173,18,6.5771,1.3390,26.4000
173,19,6.6053,1.2098,26.4000
174,0,6.5146,1.2555,26.4000
174,1,6.4826,1.0616,26.4000
174,2,6.6600,1.2910,26.4000
174,3,6.8693,1.2002,26.4000
174,4,6.4981,1.2034,26.4000
174,5,6.7274,1.2330,26.4000
174,6,6.8196,1.2627,26.4000
174,7,6.7091,1.2104,26.4000
174,8,6.6683,1.2858,26.4000
174,9,6.7730,1.2198,26.4000
174,10,6.6010,1.2073,26.4000
174,11,6.7974,1.1995,26.4000
174,12,6.6427,1.2433,26.4000
174,13,6.7376,1.5380,26.4000
174,14,6.4989,1.1854,26.4000
174,15,6.6302,1.3326,26.4000
174,16,6.8278,1.2240,26.4000
174,17,6.6981,1.2181,26.4000
174,18,6.5215,1.4864,26.4000
174,19,6.6996,1.1908,26.4000
175,0,6.5000,1.2523,26.4000
175,1,6.4532,1.1168,26.4000
175,2,6.5181,1.2687,26.4000
175,3,6.8049,1.1892,26.4000
175,4,6.4352,1.1960,26.4000
175,5,6.7274,1.2330,26.4000
175,6,6.7924,1.2605,26.4000
175,7,6.7505,1.2001,26.4000
175,8,6.6257,1.2750,26.4000
175,9,6.7093,1.0666,26.4000
175,10,6.5775,1.2233,26.4000
175,11,6.7894,1.2109,26.4000
175,12,6.7281,1.1967,26.4000
175,13,6.7323,1.3128,26.4000
175,14,6.2219,1.1157,26.4000
175,15,6.6469,1.4503,26.4000
175,16,6.7453,1.1104,26.4000
175,17,6.6991,1.2178,26.4000
175,18,6.4988,1.4308,26.4000
175,19,6.4591,1.1843,26.4000
176,0,6.1797,1.2571,26.4000
176,1,6.5239,1.2018,26.4000
176,2,6.5459,1.2420,26.4000
176,3,6.7461,1.1799,26.4000
176,4,6.2873,1.2216,26.4000
176,5,6.7274,1.2330,26.4000
176,6,6.7590,1.2559,26.4000
176,7,6.7710,1.1073,26.4000
176,8,6.5537,1.2561,26.4000
176,9,6.8709,1.1479,26.4000
176,10,6.4823,1.2190,26.4000
176,11,6.8295,1.2155,26.4000
176,12,6.6112,1.1948,26.4000
176,13,6.7481,1.2396,26.4000
176,14,6.3853,1.0332,26.4000
176,15,6.5962,1.4879,26.4000
176,16,6.8029,1.0678,26.4000
176,17,6.6848,1.2225,26.4000
176,18,6.4512,1.3571,26.4000
176,19,6.4191,1.2152,26.4000
177,0,6.3452,1.2462,26.4000
177,1,6.5489,1.2234,26.4000
177,2,6.6341,1.2700,26.4000
177,3,6.7828,1.1967,26.4000
177,4,6.3356,1.2262,26.4000
177,5,6.7274,1.2330,26.4000
177,6,6.8105,1.2370,26.4000
177,7,6.8344,1.1403,26.4000
177,8,6.5402,1.2661,26.4000
177,9,6.8157,1.1748,26.4000
177,10,6.4948,1.1937,26.4000
177,11,6.7717,1.2306,26.4000
177,12,6.5570,1.1927,26.4000
177,13,6.7422,1.5630,26.4000
177,14,6.4562,1.1746,26.4000
177,15,6.5152,1.5048,26.4000
177,16,6.8565,1.1317,26.4000
177,17,6.6837,1.2156,26.4000
177,18,6.4904,1.4109,26.4000
177,19,6.5443,1.2327,26.4000
178,0,6.5602,1.2596,26.4000
178,1,6.5223,1.2009,26.4000
178,2,6.4595,1.2961,26.4000
178,3,6.8262,1.2058,26.4000
178,4,6.5931,1.2214,26.4000
178,5,6.7274,1.2330,26.4000
178,6,6.8143,1.2363,26.4000
178,7,6.8628,1.1630,26.4000
178,8,6.6836,1.2410,26.4000
178,9,6.8340,1.1125,26.4000
178,10,6.6558,1.1997,26.4000
178,11,6.7506,1.2277,26.4000
178,12,6.6354,1.1755,26.4000
178,13,6.7375,1.4175,26.4000
178,14,6.6096,1.1268,26.4000
178,15,6.4942,1.5900,26.4000
178,16,6.8056,1.0978,26.4000
178,17,6.7149,1.2117,26.4000
178,18,6.4915,1.4369,26.4000
178,19,6.4931,1.2290,26.4000
179,0,6.3780,1.2535,26.4000
179,1,6.6044,1.0884,26.4000
179,2,6.4540,1.2537,26.4000
179,3,6.8511,1.1771,26.4000
179,4,6.8350,1.1980,26.4000
179,5,6.7274,1.2330,26.4000
179,6,6.8627,1.2813,26.4000
179,7,6.8513,1.1668,26.4000
179,8,6.7416,1.2516,26.4000
179,9,6.7730,1.0949,26.4000
179,10,6.7403,1.2140,26.4000
179,11,6.8358,1.2298,26.4000
179,12,6.7431,1.2099,26.4000
179,13,6.7371,1.4606,26.4000
179,14,6.5893,1.1662,26.4000
179,15,6.6691,1.4727,26.4000
179,16,6.8654,1.0485,26.4000
179,17,6.6731,1.2134,26.4000
179,18,6.6028,1.4879,26.4000
179,19,6.6258,1.2094,26.4000
180,0,6.2731,1.2470,26.4000
180,1,6.4636,1.0729,26.4000
180,2,6.4538,1.2246,26.4000
180,3,6.8049,1.1587,26.4000
180,4,6.2346,1.2140,26.4000
180,5,6.7274,1.2330,26.4000
180,6,6.7959,1.2750,26.4000
180,7,6.7630,1.1571,26.4000
180,8,6.7347,1.3085,26.4000
180,9,6.8079,1.1056,26.4000
180,10,6.5449,1.2207,26.4000
180,11,6.8340,1.2228,26.4000
180,12,6.6172,1.2246,26.4000
180,13,6.7368,1.3757,26.4000
180,14,6.6759,1.1630,26.4000
180,15,6.6090,1.3263,26.4000
180,16,6.8856,1.0949,26.4000
180,17,6.6434,1.2213,26.4000
180,18,6.4313,1.4616,26.4000
180,19,6.7029,1.1677,26.4000
181,0,6.2437,1.2471,26.4000
181,1,6.5322,1.1315,26.4000
181,2,6.5288,1.2120,26.4000
181,3,6.8931,1.1946,26.4000
181,4,5.9314,1.2319,26.2100
181,5,6.7274,1.2330,26.4000
181,6,6.7555,1.2688,26.4000
181,7,6.7677,1.1573,26.4000
181,8,6.6932,1.2810,26.4000
181,9,6.8686,1.1176,26.4000
181,10,6.4243,1.2243,26.4000
181,11,6.8401,1.2133,26.4000
181,12,6.5539,1.2179,26.4000
181,13,6.7382,1.3111,26.4000
181,14,6.6261,1.1614,26.4000
181,15,6.4791,1.2998,26.4000
181,16,6.8925,1.1497,26.4000
181,17,6.6826,1.2210,26.4000
181,18,6.4205,1.4343,26.4000
181,19,6.4752,1.1718,26.4000
182,0,6.3395,1.2545,26.4000
182,1,6.5196,1.1622,26.4000
182,2,6.5067,1.2501,26.4000
182,3,6.8569,1.1996,26.4000
182,4,6.5498,1.2178,26.4000
182,5,6.7274,1.2330,26.4000
182,6,6.8394,1.2340,26.4000
182,7,6.8340,1.1821,26.4000
182,8,6.5824,1.2547,26.4000
182,9,6.7988,1.1724,26.4000
182,10,6.4081,1.2065,26.4000
182,11,6.8196,1.2071,26.4000
182,12,6.5827,1.2217,26.4000
182,13,6.7417,1.2541,26.4000
182,14,6.5912,1.1589,26.4000
182,15,6.5418,1.4239,26.4000
182,16,6.8675,1.1695,26.4000
182,17,6.7235,1.2137,26.4000
182,18,6.4514,1.4305,26.4000
182,19,6.4196,1.1753,26.4000
183,0,6.3046,1.2601,26.4000
183,1,6.4497,1.2447,26.4000
